output_id	question_id	listNum	otherLang	itemName	cond	expt	prompt	bestguess	minimum	maximum
13	3	0	no	books	FILLER	FILLER	Nathalie is a woman from the US. How many books do you think Nathalie read last year?	2	0	5
13	4	0	no	hair	FILLER	FILLER	Betty is a woman from the US. How many times do you think Betty washed her hair last month?	30	15	60
13	5	0	no	speculation2	a	fillers	Mr Grongitts went to a boring barbecue party again last weekend. Mr Grongitts was very bored. How many days til he attends another one?	80	65	120
13	6	0	no	cards	FILLER	FILLER	Wanda is a woman from the US. How many cards do you think Wanda has in her wallet?	5	2	8
13	7	0	no	colleagues	FILLER	FILLER	Linda is a woman from the US. How many colleagues do you think Linda has?	13	4	40
13	8	0	no	football	FILLER	FILLER	Kyle is a teenager from the US. How many times do you think Kyle had football practice last month?	8	0	30
13	9	0	no	speculation1	b	fillers	Corey and Charlotte are professional tuba players. They were guessing that the tuba is how hold?	3	1	12
13	10	0	no	plants	FILLER	FILLER	Pauline is a woman from the US. How many house plants do you think Pauline has?	4	0	8
13	11	0	no	cousin	FILLER	FILLER	Jess is a woman from the US. How many cousins do you think Jess has?	4	0	12
13	12	0	no	dishwasher	FILLER	FILLER	Lily is a woman from the US. How many times do you think Lily ran her dishwasher last month?	30	15	60
13	13	0	no	speculation3	b	fillers	Gina discovered a new band on the internet called 'This will destroy you'. How many albums will she buy?	2	1	3
13	14	0	no	dog	FILLER	FILLER	Hugh is a man from the US. How often do you think he walked his dog last week?	4	2	7
13	15	0	no	coffee	FILLER	FILLER	Andy is a man from the US. How many cups of coffee do you think Andy drinks per day?	2	0	4
13	16	0	no	candy	FILLER	FILLER	Scott is a 12-year-old from the US. How many candy bars do you think Scott ate last month?	4	1	15
13	17	0	no	laundry	FILLER	FILLER	Peter is a man from the US. How many loads of laundry do you think Peter washed last month?	10	0	20
13	18	0	no	orderonline	FILLER	FILLER	Robert is a man from the US. How many times do you think Robert ordered something online last year?	100	20	200
13	19	0	no	friends	FILLER	FILLER	Lelia is a woman from the US. How many friends do you think Lelia has?	8	3	12
13	20	0	no	speculation4	a	fillers	Amtrak operates trains in the US. How many minutes late was yesterday's 8:30 Amtrak train from NYC to Boston?	10	3	30
13	21	0	no	tshirts	FILLER	FILLER	Liam is a man from the US. How many T-shirts do you think Liam has?	12	4	20
13	22	0	no	chairs	FILLER	FILLER	Rob and Wendy are a couple from the US. How many chairs do you think Rob and Wendy own?	8	6	12
13	36	0	no	correct1	b	fillers	No one knows exactly when the Roman alphabet was first invented. How many letters are in the modern alphabet?	26	26	26
13	24	0	no	movie	FILLER	FILLER	Nick is a man from the US. How many movies do you think Nick saw last year?	8	2	16
13	25	0	no	workout	FILLER	FILLER	Jennifer is a woman from the US. How many times do you think Jennifer worked out last month?	7	0	20
13	26	0	no	concert	FILLER	FILLER	Zach is a man from the US. How many concerts do you think Zach went to last year?	1	0	4
13	27	0	no	wine	FILLER	FILLER	Gilly is a woman from the US. How many glasses of wine do you think Gilly drank last month?	5	1	12
13	23	0	no	correct2	a	fillers	Johnny and his brother are looking forward to the holidays. How many days are in Johnny's favorite Christmas carol is 'The ... days of Christmas'?	12	12	12
13	29	0	no	shoes	FILLER	FILLER	Melanie is a woman from the US. How many pairs of shoes do you think Melanie owns?	6	2	12
13	30	0	no	cook	FILLER	FILLER	Tony is a man from the US. How many meals do you think Tony cooked at home last month?	15	3	30
13	31	0	no	phone	FILLER	FILLER	Jill is a woman from the US. How many hours do you think Jill spent on her phone last week?	14	4	28
13	32	0	no	burger	FILLER	FILLER	Joseph is a man from the US. How many burgers do you think Joseph ate last month?	8	4	12
13	33	0	no	birthday	FILLER	FILLER	Samantha is a 14-year-old girl from the US. How many birthday parties do you think Samantha attended last year?	5	2	9
13	34	0	no	date	FILLER	FILLER	Trey and Tina are a couple from the US. How many times do you think Trey and Tina hired a babysitter last year?	12	4	24
13	35	0	no	takeout	FILLER	FILLER	Ralph is a man from the US. How many times do you think Ralph ordered take-out last month?	12	2	24
13	28	0	no	correct3	b	fillers	My best friend always reminds me to take a break since there aren't infinite hours in the day. How many are there?	24	24	24
13	37	0	no	beer	FILLER	FILLER	John is a man from the the US. How many beers do you think John drank last month?	15	0	60
13	38	0	no	restaurants	FILLER	FILLER	Sarah is a woman from the US. How many restaurants do you think Sarah went to last year?	120	30	240
13	39	0	no	car	FILLER	FILLER	Jeff is a man from the US. How many hours do you think Jeff spent in a car last week?	7	3	14
13	40	0	no	class	FILLER	FILLER	Erin is a first grade student in primary school. How many children do you think there are in Erin's class?	25	15	35
13	41	0	no	calls	FILLER	FILLER	Lisa is a woman from the US. How many phone calls do you think Lisa made last week?	4	2	14
13	42	0	no	keys	FILLER	FILLER	Brendan is a man from the US. How many keys do you think are on Brendan's key chain?	3	2	6
13	43	0	no	correct4	a	fillers	Everyone eventually has to face challenges and stand on their own feet.  How many feet does a person have?	2	2	2
14	1	1	no	dog	FILLER	FILLER	Hugh is a man from the US. How often do you think he walked his dog last week?	4	1	7
14	2	1	no	wine	FILLER	FILLER	Gilly is a woman from the US. How many glasses of wine do you think Gilly drank last month?	4	1	8
14	3	1	no	friends	FILLER	FILLER	Lelia is a woman from the US. How many friends do you think Lelia has?	6	2	15
14	4	1	no	cook	FILLER	FILLER	Tony is a man from the US. How many meals do you think Tony cooked at home last month?	8	2	12
14	5	1	no	tshirts	FILLER	FILLER	Liam is a man from the US. How many T-shirts do you think Liam has?	15	7	25
14	23	1	no	correct1	a	fillers	No one knows exactly when the Roman alphabet was first invented. How many letters are in the modern alphabet?	26	26	26
14	7	1	no	workout	FILLER	FILLER	Jennifer is a woman from the US. How many times do you think Jennifer worked out last month?	12	6	20
14	8	1	no	candy	FILLER	FILLER	Scott is a 12-year-old from the US. How many candy bars do you think Scott ate last month?	7	1	10
14	9	1	no	beer	FILLER	FILLER	John is a man from the the US. How many beers do you think John drank last month?	10	3	20
14	10	1	no	coffee	FILLER	FILLER	Andy is a man from the US. How many cups of coffee do you think Andy drinks per day?	1	1	3
14	31	1	no	correct2	b	fillers	Johnny and his brother are looking forward to the holidays. How many days are in Johnny's favorite Christmas carol is 'The ... days of Christmas'?	12	12	12
14	12	1	no	plane	FILLER	FILLER	Gary is a man from the US. How many flights do you think Gary was on last year?	1	1	6
14	13	1	no	dishwasher	FILLER	FILLER	Lily is a woman from the US. How many times do you think Lily ran her dishwasher last month?	30	25	31
14	14	1	no	phone	FILLER	FILLER	Jill is a woman from the US. How many hours do you think Jill spent on her phone last week?	12	7	15
14	15	1	no	plants	FILLER	FILLER	Pauline is a woman from the US. How many house plants do you think Pauline has?	1	1	4
14	16	1	no	speculation3	a	fillers	Gina discovered a new band on the internet called 'This will destroy you'. How many albums will she buy?	1	1	2
14	17	1	no	cards	FILLER	FILLER	Wanda is a woman from the US. How many cards do you think Wanda has in her wallet?	4	1	7
14	18	1	no	car	FILLER	FILLER	Jeff is a man from the US. How many hours do you think Jeff spent in a car last week?	8	5	12
14	19	1	no	date	FILLER	FILLER	Trey and Tina are a couple from the US. How many times do you think Trey and Tina hired a babysitter last year?	12	6	15
14	20	1	no	books	FILLER	FILLER	Nathalie is a woman from the US. How many books do you think Nathalie read last year?	9	4	12
14	21	1	no	football	FILLER	FILLER	Kyle is a teenager from the US. How many times do you think Kyle had football practice last month?	12	8	16
14	22	1	no	calls	FILLER	FILLER	Lisa is a woman from the US. How many phone calls do you think Lisa made last week?	25	10	35
14	6	1	no	correct3	a	fillers	My best friend always reminds me to take a break since there aren't infinite hours in the day. How many are there?	24	24	24
14	24	1	no	laundry	FILLER	FILLER	Peter is a man from the US. How many loads of laundry do you think Peter washed last month?	8	4	12
14	25	1	no	restaurants	FILLER	FILLER	Sarah is a woman from the US. How many restaurants do you think Sarah went to last year?	15	12	20
14	26	1	no	shoes	FILLER	FILLER	Melanie is a woman from the US. How many pairs of shoes do you think Melanie owns?	8	3	14
14	27	1	no	concert	FILLER	FILLER	Zach is a man from the US. How many concerts do you think Zach went to last year?	2	0	4
14	28	1	no	speculation4	b	fillers	Amtrak operates trains in the US. How many minutes late was yesterday's 8:30 Amtrak train from NYC to Boston?	15	0	60
14	29	1	no	keys	FILLER	FILLER	Brendan is a man from the US. How many keys do you think are on Brendan's key chain?	3	1	5
14	30	1	no	chairs	FILLER	FILLER	Rob and Wendy are a couple from the US. How many chairs do you think Rob and Wendy own?	3	2	5
14	11	1	no	correct4	b	fillers	Everyone eventually has to face challenges and stand on their own feet.  How many feet does a person have?	2	2	2
14	32	1	no	cousin	FILLER	FILLER	Jess is a woman from the US. How many cousins do you think Jess has?	4	0	6
14	33	1	no	class	FILLER	FILLER	Erin is a first grade student in primary school. How many children do you think there are in Erin's class?	25	20	30
14	34	1	no	colleagues	FILLER	FILLER	Linda is a woman from the US. How many colleagues do you think Linda has?	10	8	14
14	35	1	no	orderonline	FILLER	FILLER	Robert is a man from the US. How many times do you think Robert ordered something online last year?	35	12	50
14	36	1	no	burger	FILLER	FILLER	Joseph is a man from the US. How many burgers do you think Joseph ate last month?	2	0	4
14	37	1	no	speculation1	a	fillers	Corey and Charlotte are professional tuba players. They were guessing that the tuba is how hold?	2	0	4
14	38	1	no	birthday	FILLER	FILLER	Samantha is a 14-year-old girl from the US. How many birthday parties do you think Samantha attended last year?	6	1	12
14	39	1	no	vacuum	FILLER	FILLER	Patricia is a woman from the US. How many times do you think Patricia vacuumed last month?	6	1	8
14	40	1	no	hair	FILLER	FILLER	Betty is a woman from the US. How many times do you think Betty washed her hair last month?	20	15	25
14	41	1	no	movie	FILLER	FILLER	Nick is a man from the US. How many movies do you think Nick saw last year?	12	6	20
14	42	1	no	takeout	FILLER	FILLER	Ralph is a man from the US. How many times do you think Ralph ordered take-out last month?	4	0	8
14	43	1	no	speculation2	b	fillers	Mr Grongitts went to a boring barbecue party again last weekend. Mr Grongitts was very bored. How many days til he attends another one?	7	1	14
15	1	0	no	cousin	FILLER	FILLER	Jess is a woman from the US. How many cousins do you think Jess has?	3	0	15
15	2	0	no	wine	FILLER	FILLER	Gilly is a woman from the US. How many glasses of wine do you think Gilly drank last month?	12	0	35
15	3	0	no	cook	FILLER	FILLER	Tony is a man from the US. How many meals do you think Tony cooked at home last month?	24	0	90
15	4	0	no	hair	FILLER	FILLER	Betty is a woman from the US. How many times do you think Betty washed her hair last month?	12	0	40
15	5	0	no	workout	FILLER	FILLER	Jennifer is a woman from the US. How many times do you think Jennifer worked out last month?	16	0	31
15	43	0	no	correct1	b	fillers	No one knows exactly when the Roman alphabet was first invented. How many letters are in the modern alphabet?	26	26	26
15	7	0	no	class	FILLER	FILLER	Erin is a first grade student in primary school. How many children do you think there are in Erin's class?	30	12	38
15	8	0	no	plane	FILLER	FILLER	Gary is a man from the US. How many flights do you think Gary was on last year?	0	0	11
15	9	0	no	candy	FILLER	FILLER	Scott is a 12-year-old from the US. How many candy bars do you think Scott ate last month?	10	0	35
15	10	0	no	beer	FILLER	FILLER	John is a man from the the US. How many beers do you think John drank last month?	11	0	250
15	11	0	no	birthday	FILLER	FILLER	Samantha is a 14-year-old girl from the US. How many birthday parties do you think Samantha attended last year?	10	0	50
15	12	0	no	restaurants	FILLER	FILLER	Sarah is a woman from the US. How many restaurants do you think Sarah went to last year?	40	0	175
15	13	0	no	books	FILLER	FILLER	Nathalie is a woman from the US. How many books do you think Nathalie read last year?	15	0	80
15	14	0	no	plants	FILLER	FILLER	Pauline is a woman from the US. How many house plants do you think Pauline has?	13	0	40
15	15	0	no	cards	FILLER	FILLER	Wanda is a woman from the US. How many cards do you think Wanda has in her wallet?	5	0	12
15	31	0	no	correct2	a	fillers	Johnny and his brother are looking forward to the holidays. How many days are in Johnny's favorite Christmas carol is 'The ... days of Christmas'?	12	12	12
15	17	0	no	calls	FILLER	FILLER	Lisa is a woman from the US. How many phone calls do you think Lisa made last week?	40	0	175
15	18	0	no	orderonline	FILLER	FILLER	Robert is a man from the US. How many times do you think Robert ordered something online last year?	60	0	250
15	19	0	no	laundry	FILLER	FILLER	Peter is a man from the US. How many loads of laundry do you think Peter washed last month?	10	1	30
15	20	0	no	takeout	FILLER	FILLER	Ralph is a man from the US. How many times do you think Ralph ordered take-out last month?	6	0	25
15	21	0	no	movie	FILLER	FILLER	Nick is a man from the US. How many movies do you think Nick saw last year?	100	20	400
15	22	0	no	speculation4	a	fillers	Amtrak operates trains in the US. How many minutes late was yesterday's 8:30 Amtrak train from NYC to Boston?	7	0	75
15	23	0	no	dog	FILLER	FILLER	Hugh is a man from the US. How often do you think he walked his dog last week?	14	0	20
15	24	0	no	dishwasher	FILLER	FILLER	Lily is a woman from the US. How many times do you think Lily ran her dishwasher last month?	15	0	31
15	25	0	no	speculation3	b	fillers	Gina discovered a new band on the internet called 'This will destroy you'. How many albums will she buy?	0	0	1
15	26	0	no	football	FILLER	FILLER	Kyle is a teenager from the US. How many times do you think Kyle had football practice last month?	24	0	36
15	27	0	no	tshirts	FILLER	FILLER	Liam is a man from the US. How many T-shirts do you think Liam has?	9	0	35
15	28	0	no	friends	FILLER	FILLER	Lelia is a woman from the US. How many friends do you think Lelia has?	7	0	100
15	29	0	no	chairs	FILLER	FILLER	Rob and Wendy are a couple from the US. How many chairs do you think Rob and Wendy own?	8	2	21
15	30	0	no	car	FILLER	FILLER	Jeff is a man from the US. How many hours do you think Jeff spent in a car last week?	15	0	51
15	6	0	no	correct3	b	fillers	My best friend always reminds me to take a break since there aren't infinite hours in the day. How many are there?	24	24	24
15	32	0	no	colleagues	FILLER	FILLER	Linda is a woman from the US. How many colleagues do you think Linda has?	21	0	175
15	33	0	no	speculation1	b	fillers	Corey and Charlotte are professional tuba players. They were guessing that the tuba is how hold?	1	0	5
15	34	0	no	coffee	FILLER	FILLER	Andy is a man from the US. How many cups of coffee do you think Andy drinks per day?	2	0	5
15	35	0	no	vacuum	FILLER	FILLER	Patricia is a woman from the US. How many times do you think Patricia vacuumed last month?	3	0	31
15	36	0	no	speculation2	a	fillers	Mr Grongitts went to a boring barbecue party again last weekend. Mr Grongitts was very bored. How many days til he attends another one?	41	1	431
15	37	0	no	concert	FILLER	FILLER	Zach is a man from the US. How many concerts do you think Zach went to last year?	4	0	22
15	38	0	no	phone	FILLER	FILLER	Jill is a woman from the US. How many hours do you think Jill spent on her phone last week?	22	5	48
15	39	0	no	keys	FILLER	FILLER	Brendan is a man from the US. How many keys do you think are on Brendan's key chain?	7	1	22
15	40	0	no	burger	FILLER	FILLER	Joseph is a man from the US. How many burgers do you think Joseph ate last month?	6	0	15
15	41	0	no	date	FILLER	FILLER	Trey and Tina are a couple from the US. How many times do you think Trey and Tina hired a babysitter last year?	16	0	44
15	42	0	no	shoes	FILLER	FILLER	Melanie is a woman from the US. How many pairs of shoes do you think Melanie owns?	8	3	77
15	16	0	no	correct4	a	fillers	Everyone eventually has to face challenges and stand on their own feet.  How many feet does a person have?	2	2	2
16	1	1	no	shoes	FILLER	FILLER	Melanie is a woman from the US. How many pairs of shoes do you think Melanie owns?	20	1	50
16	2	1	no	beer	FILLER	FILLER	John is a man from the the US. How many beers do you think John drank last month?	10	0	30
16	3	1	no	candy	FILLER	FILLER	Scott is a 12-year-old from the US. How many candy bars do you think Scott ate last month?	25	2	30
16	4	1	no	hair	FILLER	FILLER	Betty is a woman from the US. How many times do you think Betty washed her hair last month?	30	15	30
16	16	1	no	correct1	a	fillers	No one knows exactly when the Roman alphabet was first invented. How many letters are in the modern alphabet?	26	26	26
16	6	1	no	concert	FILLER	FILLER	Zach is a man from the US. How many concerts do you think Zach went to last year?	2	0	6
16	7	1	no	wine	FILLER	FILLER	Gilly is a woman from the US. How many glasses of wine do you think Gilly drank last month?	6	0	30
16	8	1	no	friends	FILLER	FILLER	Lelia is a woman from the US. How many friends do you think Lelia has?	15	1	30
16	9	1	no	class	FILLER	FILLER	Erin is a first grade student in primary school. How many children do you think there are in Erin's class?	25	10	40
16	38	1	no	correct2	b	fillers	Johnny and his brother are looking forward to the holidays. How many days are in Johnny's favorite Christmas carol is 'The ... days of Christmas'?	12	12	12
16	11	1	no	date	FILLER	FILLER	Trey and Tina are a couple from the US. How many times do you think Trey and Tina hired a babysitter last year?	6	1	15
16	12	1	no	football	FILLER	FILLER	Kyle is a teenager from the US. How many times do you think Kyle had football practice last month?	8	4	10
16	13	1	no	birthday	FILLER	FILLER	Samantha is a 14-year-old girl from the US. How many birthday parties do you think Samantha attended last year?	4	0	10
16	14	1	no	movie	FILLER	FILLER	Nick is a man from the US. How many movies do you think Nick saw last year?	5	0	15
16	15	1	no	cousin	FILLER	FILLER	Jess is a woman from the US. How many cousins do you think Jess has?	5	1	12
16	10	1	no	correct3	a	fillers	My best friend always reminds me to take a break since there aren't infinite hours in the day. How many are there?	24	24	24
16	17	1	no	workout	FILLER	FILLER	Jennifer is a woman from the US. How many times do you think Jennifer worked out last month?	10	0	30
16	18	1	no	takeout	FILLER	FILLER	Ralph is a man from the US. How many times do you think Ralph ordered take-out last month?	2	0	8
16	19	1	no	car	FILLER	FILLER	Jeff is a man from the US. How many hours do you think Jeff spent in a car last week?	20	0	35
16	20	1	no	laundry	FILLER	FILLER	Peter is a man from the US. How many loads of laundry do you think Peter washed last month?	12	4	20
16	21	1	no	coffee	FILLER	FILLER	Andy is a man from the US. How many cups of coffee do you think Andy drinks per day?	2	0	6
16	22	1	no	speculation4	b	fillers	Amtrak operates trains in the US. How many minutes late was yesterday's 8:30 Amtrak train from NYC to Boston?	10	0	30
16	23	1	no	colleagues	FILLER	FILLER	Linda is a woman from the US. How many colleagues do you think Linda has?	12	2	20
16	24	1	no	restaurants	FILLER	FILLER	Sarah is a woman from the US. How many restaurants do you think Sarah went to last year?	12	1	20
16	25	1	no	keys	FILLER	FILLER	Brendan is a man from the US. How many keys do you think are on Brendan's key chain?	8	2	15
16	26	1	no	speculation1	a	fillers	Corey and Charlotte are professional tuba players. They were guessing that the tuba is how hold?	150	125	300
16	27	1	no	dog	FILLER	FILLER	Hugh is a man from the US. How often do you think he walked his dog last week?	15	7	21
16	28	1	no	dishwasher	FILLER	FILLER	Lily is a woman from the US. How many times do you think Lily ran her dishwasher last month?	30	8	30
16	29	1	no	cards	FILLER	FILLER	Wanda is a woman from the US. How many cards do you think Wanda has in her wallet?	10	2	30
16	30	1	no	cook	FILLER	FILLER	Tony is a man from the US. How many meals do you think Tony cooked at home last month?	30	0	90
16	31	1	no	speculation3	a	fillers	Gina discovered a new band on the internet called 'This will destroy you'. How many albums will she buy?	1	0	5
16	32	1	no	burger	FILLER	FILLER	Joseph is a man from the US. How many burgers do you think Joseph ate last month?	5	0	20
16	33	1	no	plane	FILLER	FILLER	Gary is a man from the US. How many flights do you think Gary was on last year?	2	0	20
16	34	1	no	tshirts	FILLER	FILLER	Liam is a man from the US. How many T-shirts do you think Liam has?	8	1	20
16	35	1	no	calls	FILLER	FILLER	Lisa is a woman from the US. How many phone calls do you think Lisa made last week?	20	0	100
16	36	1	no	chairs	FILLER	FILLER	Rob and Wendy are a couple from the US. How many chairs do you think Rob and Wendy own?	6	2	12
16	37	1	no	books	FILLER	FILLER	Nathalie is a woman from the US. How many books do you think Nathalie read last year?	6	0	25
16	5	1	no	correct4	b	fillers	Everyone eventually has to face challenges and stand on their own feet.  How many feet does a person have?	2	2	2
16	39	1	no	phone	FILLER	FILLER	Jill is a woman from the US. How many hours do you think Jill spent on her phone last week?	20	2	100
16	40	1	no	vacuum	FILLER	FILLER	Patricia is a woman from the US. How many times do you think Patricia vacuumed last month?	8	2	30
16	41	1	no	plants	FILLER	FILLER	Pauline is a woman from the US. How many house plants do you think Pauline has?	5	1	12
16	42	1	no	orderonline	FILLER	FILLER	Robert is a man from the US. How many times do you think Robert ordered something online last year?	10	1	50
16	43	1	no	speculation2	b	fillers	Mr Grongitts went to a boring barbecue party again last weekend. Mr Grongitts was very bored. How many days til he attends another one?	7	7	365
17	1	0	no	phone	FILLER	FILLER	Jill is a woman from the US. How many hours do you think Jill spent on her phone last week?	10	5	20
17	2	0	no	wine	FILLER	FILLER	Gilly is a woman from the US. How many glasses of wine do you think Gilly drank last month?	8	5	15
17	3	0	no	keys	FILLER	FILLER	Brendan is a man from the US. How many keys do you think are on Brendan's key chain?	7	3	10
17	4	0	no	cook	FILLER	FILLER	Tony is a man from the US. How many meals do you think Tony cooked at home last month?	50	25	90
17	21	0	no	correct1	b	fillers	No one knows exactly when the Roman alphabet was first invented. How many letters are in the modern alphabet?	26	26	26
17	6	0	no	cousin	FILLER	FILLER	Jess is a woman from the US. How many cousins do you think Jess has?	6	3	15
17	7	0	no	candy	FILLER	FILLER	Scott is a 12-year-old from the US. How many candy bars do you think Scott ate last month?	8	4	13
17	8	0	no	colleagues	FILLER	FILLER	Linda is a woman from the US. How many colleagues do you think Linda has?	15	10	30
17	9	0	no	tshirts	FILLER	FILLER	Liam is a man from the US. How many T-shirts do you think Liam has?	15	3	20
17	10	0	no	speculation1	b	fillers	Corey and Charlotte are professional tuba players. They were guessing that the tuba is how hold?	5	3	7
17	11	0	no	class	FILLER	FILLER	Erin is a first grade student in primary school. How many children do you think there are in Erin's class?	21	15	30
17	12	0	no	restaurants	FILLER	FILLER	Sarah is a woman from the US. How many restaurants do you think Sarah went to last year?	15	10	25
17	13	0	no	coffee	FILLER	FILLER	Andy is a man from the US. How many cups of coffee do you think Andy drinks per day?	3	1	5
17	14	0	no	cards	FILLER	FILLER	Wanda is a woman from the US. How many cards do you think Wanda has in her wallet?	7	3	10
17	15	0	no	date	FILLER	FILLER	Trey and Tina are a couple from the US. How many times do you think Trey and Tina hired a babysitter last year?	12	7	23
17	16	0	no	car	FILLER	FILLER	Jeff is a man from the US. How many hours do you think Jeff spent in a car last week?	15	10	24
17	17	0	no	shoes	FILLER	FILLER	Melanie is a woman from the US. How many pairs of shoes do you think Melanie owns?	7	5	10
17	18	0	no	books	FILLER	FILLER	Nathalie is a woman from the US. How many books do you think Nathalie read last year?	5	1	10
17	19	0	no	orderonline	FILLER	FILLER	Robert is a man from the US. How many times do you think Robert ordered something online last year?	20	10	35
17	20	0	no	plane	FILLER	FILLER	Gary is a man from the US. How many flights do you think Gary was on last year?	5	1	10
17	38	0	no	correct2	a	fillers	Johnny and his brother are looking forward to the holidays. How many days are in Johnny's favorite Christmas carol is 'The ... days of Christmas'?	12	12	12
17	22	0	no	football	FILLER	FILLER	Kyle is a teenager from the US. How many times do you think Kyle had football practice last month?	3	1	5
17	23	0	no	laundry	FILLER	FILLER	Peter is a man from the US. How many loads of laundry do you think Peter washed last month?	5	3	9
17	24	0	no	calls	FILLER	FILLER	Lisa is a woman from the US. How many phone calls do you think Lisa made last week?	13	7	20
17	25	0	no	hair	FILLER	FILLER	Betty is a woman from the US. How many times do you think Betty washed her hair last month?	4	2	7
17	26	0	no	concert	FILLER	FILLER	Zach is a man from the US. How many concerts do you think Zach went to last year?	10	5	15
17	27	0	no	speculation4	a	fillers	Amtrak operates trains in the US. How many minutes late was yesterday's 8:30 Amtrak train from NYC to Boston?	30	15	60
17	28	0	no	burger	FILLER	FILLER	Joseph is a man from the US. How many burgers do you think Joseph ate last month?	5	2	10
17	29	0	no	plants	FILLER	FILLER	Pauline is a woman from the US. How many house plants do you think Pauline has?	3	1	5
17	30	0	no	birthday	FILLER	FILLER	Samantha is a 14-year-old girl from the US. How many birthday parties do you think Samantha attended last year?	10	5	15
17	31	0	no	takeout	FILLER	FILLER	Ralph is a man from the US. How many times do you think Ralph ordered take-out last month?	7	5	13
17	32	0	no	vacuum	FILLER	FILLER	Patricia is a woman from the US. How many times do you think Patricia vacuumed last month?	5	3	10
17	33	0	no	friends	FILLER	FILLER	Lelia is a woman from the US. How many friends do you think Lelia has?	10	5	20
17	34	0	no	speculation2	a	fillers	Mr Grongitts went to a boring barbecue party again last weekend. Mr Grongitts was very bored. How many days til he attends another one?	14	7	30
17	35	0	no	movie	FILLER	FILLER	Nick is a man from the US. How many movies do you think Nick saw last year?	20	10	35
17	36	0	no	chairs	FILLER	FILLER	Rob and Wendy are a couple from the US. How many chairs do you think Rob and Wendy own?	6	4	10
17	37	0	no	dog	FILLER	FILLER	Hugh is a man from the US. How often do you think he walked his dog last week?	7	3	10
17	5	0	no	correct3	b	fillers	My best friend always reminds me to take a break since there aren't infinite hours in the day. How many are there?	24	24	24
17	39	0	no	beer	FILLER	FILLER	John is a man from the the US. How many beers do you think John drank last month?	13	10	20
17	40	0	no	correct4	a	fillers	Everyone eventually has to face challenges and stand on their own feet.  How many feet does a person have?	2	2	2
17	41	0	no	workout	FILLER	FILLER	Jennifer is a woman from the US. How many times do you think Jennifer worked out last month?	12	5	18
17	42	0	no	dishwasher	FILLER	FILLER	Lily is a woman from the US. How many times do you think Lily ran her dishwasher last month?	20	10	28
17	43	0	no	speculation3	b	fillers	Gina discovered a new band on the internet called 'This will destroy you'. How many albums will she buy?	2	1	4
18	1	1	no	plane	FILLER	FILLER	Gary is a man from the US. How many flights do you think Gary was on last year?	1	1	5
18	2	1	no	laundry	FILLER	FILLER	Peter is a man from the US. How many loads of laundry do you think Peter washed last month?	10	3	10
18	3	1	no	birthday	FILLER	FILLER	Samantha is a 14-year-old girl from the US. How many birthday parties do you think Samantha attended last year?	2	1	3
18	4	1	no	friends	FILLER	FILLER	Lelia is a woman from the US. How many friends do you think Lelia has?	3	1	5
18	5	1	no	cook	FILLER	FILLER	Tony is a man from the US. How many meals do you think Tony cooked at home last month?	20	10	20
18	6	1	no	movie	FILLER	FILLER	Nick is a man from the US. How many movies do you think Nick saw last year?	5	1	5
18	7	1	no	orderonline	FILLER	FILLER	Robert is a man from the US. How many times do you think Robert ordered something online last year?	10	3	15
18	8	1	no	speculation4	b	fillers	Amtrak operates trains in the US. How many minutes late was yesterday's 8:30 Amtrak train from NYC to Boston?	10	3	20
18	9	1	no	takeout	FILLER	FILLER	Ralph is a man from the US. How many times do you think Ralph ordered take-out last month?	5	2	8
18	10	1	no	chairs	FILLER	FILLER	Rob and Wendy are a couple from the US. How many chairs do you think Rob and Wendy own?	4	2	8
18	11	1	no	books	FILLER	FILLER	Nathalie is a woman from the US. How many books do you think Nathalie read last year?	5	2	5
18	12	1	no	cousin	FILLER	FILLER	Jess is a woman from the US. How many cousins do you think Jess has?	8	3	10
18	16	1	no	correct1	a	fillers	No one knows exactly when the Roman alphabet was first invented. How many letters are in the modern alphabet?	26	26	26
18	14	1	no	dog	FILLER	FILLER	Hugh is a man from the US. How often do you think he walked his dog last week?	3	1	5
18	15	1	no	date	FILLER	FILLER	Trey and Tina are a couple from the US. How many times do you think Trey and Tina hired a babysitter last year?	8	3	10
18	13	1	no	correct2	b	fillers	Johnny and his brother are looking forward to the holidays. How many days are in Johnny's favorite Christmas carol is 'The ... days of Christmas'?	12	12	12
18	17	1	no	keys	FILLER	FILLER	Brendan is a man from the US. How many keys do you think are on Brendan's key chain?	3	2	5
18	18	1	no	wine	FILLER	FILLER	Gilly is a woman from the US. How many glasses of wine do you think Gilly drank last month?	6	2	10
18	19	1	no	burger	FILLER	FILLER	Joseph is a man from the US. How many burgers do you think Joseph ate last month?	5	1	8
18	20	1	no	concert	FILLER	FILLER	Zach is a man from the US. How many concerts do you think Zach went to last year?	3	1	5
18	21	1	no	cards	FILLER	FILLER	Wanda is a woman from the US. How many cards do you think Wanda has in her wallet?	2	1	5
18	22	1	no	correct3	a	fillers	My best friend always reminds me to take a break since there aren't infinite hours in the day. How many are there?	24	24	24
18	23	1	no	hair	FILLER	FILLER	Betty is a woman from the US. How many times do you think Betty washed her hair last month?	5	2	10
18	24	1	no	tshirts	FILLER	FILLER	Liam is a man from the US. How many T-shirts do you think Liam has?	6	3	10
18	25	1	no	workout	FILLER	FILLER	Jennifer is a woman from the US. How many times do you think Jennifer worked out last month?	3	1	5
